trial,testing,parameters,initial_deadline,final_deadline,net_reward,actions,success
664,False,"{'a': 0.002, 'e': 0.265006745129761}",25,10,-15.846124410178712,"{0: 12, 1: 1, 2: 1, 3: 1, 4: 0}",1
665,False,"{'a': 0.002, 'e': 0.264477261299826}",25,10,1.305989667939068,"{0: 12, 1: 2, 2: 1, 3: 0, 4: 0}",1
666,False,"{'a': 0.002, 'e': 0.26394883537928887}",20,6,-17.96681829352227,"{0: 10, 1: 1, 2: 3, 3: 0, 4: 0}",1
667,False,"{'a': 0.002, 'e': 0.26342146525444515}",25,12,0.12850571295447422,"{0: 11, 1: 0, 2: 2, 3: 0, 4: 0}",1
668,False,"{'a': 0.002, 'e': 0.2628951488158137}",25,1,33.21019783712368,"{0: 23, 1: 1, 2: 0, 3: 0, 4: 0}",1
669,False,"{'a': 0.002, 'e': 0.26236988395812805}",25,0,20.788874184297104,"{0: 23, 1: 1, 2: 1, 3: 0, 4: 0}",0
670,False,"{'a': 0.002, 'e': 0.26184566858032804}",20,2,-50.44814428983719,"{0: 15, 1: 0, 2: 1, 3: 1, 4: 1}",1
671,False,"{'a': 0.002, 'e': 0.2613225005855515}",25,1,-2.932857603306643,"{0: 20, 1: 2, 2: 2, 3: 0, 4: 0}",1
672,False,"{'a': 0.002, 'e': 0.2608003778811257}",30,11,-33.01707334643473,"{0: 16, 1: 0, 2: 2, 3: 0, 4: 1}",1
673,False,"{'a': 0.002, 'e': 0.2602792983785592}",25,15,-18.310341859415086,"{0: 7, 1: 0, 2: 3, 3: 0, 4: 0}",1
674,False,"{'a': 0.002, 'e': 0.2597592599935332}",20,11,-9.068956361398978,"{0: 7, 1: 0, 2: 2, 3: 0, 4: 0}",1
675,False,"{'a': 0.002, 'e': 0.25924026064589356}",25,0,11.201544655796987,"{0: 22, 1: 2, 2: 1, 3: 0, 4: 0}",0
676,False,"{'a': 0.002, 'e': 0.25872229825964216}",20,0,0.30503060443301044,"{0: 17, 1: 1, 2: 2, 3: 0, 4: 0}",0
677,False,"{'a': 0.002, 'e': 0.25820537076292877}",30,8,-68.07903907518006,"{0: 16, 1: 1, 2: 3, 3: 1, 4: 1}",1
678,False,"{'a': 0.002, 'e': 0.25768947608804266}",25,15,11.14399682173433,"{0: 9, 1: 0, 2: 1, 3: 0, 4: 0}",1
679,False,"{'a': 0.002, 'e': 0.2571746121714045}",25,0,-64.99516387073947,"{0: 19, 1: 0, 2: 5, 3: 0, 4: 1}",0
680,False,"{'a': 0.002, 'e': 0.25666077695355793}",20,15,9.345083122576122,"{0: 5, 1: 0, 2: 0, 3: 0, 4: 0}",1
681,False,"{'a': 0.002, 'e': 0.2561479683791614}",30,9,-6.432794096409102,"{0: 17, 1: 1, 2: 3, 3: 0, 4: 0}",1
682,False,"{'a': 0.002, 'e': 0.2556361843969799}",20,0,-0.9217543899653361,"{0: 17, 1: 1, 2: 2, 3: 0, 4: 0}",0
683,False,"{'a': 0.002, 'e': 0.25512542295987684}",20,0,-7.8578567730254605,"{0: 16, 1: 1, 2: 3, 3: 0, 4: 0}",0
684,False,"{'a': 0.002, 'e': 0.2546156820248058}",20,0,23.206667243918524,"{0: 19, 1: 1, 2: 0, 3: 0, 4: 0}",0
685,False,"{'a': 0.002, 'e': 0.2541069595528023}",25,11,-19.445149588819394,"{0: 13, 1: 0, 2: 0, 3: 0, 4: 1}",1
686,False,"{'a': 0.002, 'e': 0.2535992535089759}",20,1,-79.52641796784212,"{0: 15, 1: 0, 2: 2, 3: 0, 4: 2}",1
687,False,"{'a': 0.002, 'e': 0.2530925618625016}",30,12,0.12708901356014146,"{0: 15, 1: 1, 2: 2, 3: 0, 4: 0}",1
688,False,"{'a': 0.002, 'e': 0.25258688258661227}",20,13,14.659451645469655,"{0: 7, 1: 0, 2: 0, 3: 0, 4: 0}",1
689,False,"{'a': 0.002, 'e': 0.25208221365859}",25,3,-0.06858238517630033,"{0: 20, 1: 0, 2: 1, 3: 1, 4: 0}",1
690,False,"{'a': 0.002, 'e': 0.2515785530597585}",35,11,-1.4388815359223721,"{0: 20, 1: 2, 2: 2, 3: 0, 4: 0}",1
691,False,"{'a': 0.002, 'e': 0.2510758987754747}",20,11,2.5799428691825934,"{0: 8, 1: 0, 2: 1, 3: 0, 4: 0}",1
692,False,"{'a': 0.002, 'e': 0.25057424879512075}",20,4,-10.85070724629036,"{0: 12, 1: 2, 2: 2, 3: 0, 4: 0}",1
693,False,"{'a': 0.002, 'e': 0.2500736011120961}",20,0,5.693536072537968,"{0: 18, 1: 0, 2: 2, 3: 0, 4: 0}",0
694,False,"{'a': 0.002, 'e': 0.2495739537238093}",30,7,-15.678254695925915,"{0: 18, 1: 1, 2: 4, 3: 0, 4: 0}",1
695,False,"{'a': 0.002, 'e': 0.24907530463167019}",25,3,-29.282018892552045,"{0: 19, 1: 0, 2: 2, 3: 0, 4: 1}",1
696,False,"{'a': 0.002, 'e': 0.2485776518410817}",20,15,0.18199984331078212,"{0: 4, 1: 1, 2: 0, 3: 0, 4: 0}",1
697,False,"{'a': 0.002, 'e': 0.248080993361432}",20,6,16.31005534428522,"{0: 13, 1: 1, 2: 0, 3: 0, 4: 0}",1
698,False,"{'a': 0.002, 'e': 0.24758532720608653}",25,8,-7.33787440344689,"{0: 14, 1: 0, 2: 3, 3: 0, 4: 0}",1
699,False,"{'a': 0.002, 'e': 0.24709065139237998}",20,0,14.860673860491234,"{0: 19, 1: 0, 2: 1, 3: 0, 4: 0}",0
700,False,"{'a': 0.002, 'e': 0.24659696394160846}",20,16,8.746065470709041,"{0: 4, 1: 0, 2: 0, 3: 0, 4: 0}",1
701,False,"{'a': 0.002, 'e': 0.2461042628790215}",20,9,-60.974294175279326,"{0: 6, 1: 2, 2: 2, 3: 0, 4: 1}",1
702,False,"{'a': 0.002, 'e': 0.2456125462338142}",20,10,-13.083935386629404,"{0: 8, 1: 1, 2: 0, 3: 1, 4: 0}",1
703,False,"{'a': 0.002, 'e': 0.24512181203911934}",20,3,-80.04453564397483,"{0: 13, 1: 0, 2: 2, 3: 0, 4: 2}",1
704,False,"{'a': 0.002, 'e': 0.24463205833199944}",20,15,-2.487594973521759,"{0: 4, 1: 0, 2: 1, 3: 0, 4: 0}",1
705,False,"{'a': 0.002, 'e': 0.24414328315343906}",20,14,0.6794235960739057,"{0: 5, 1: 0, 2: 1, 3: 0, 4: 0}",1
706,False,"{'a': 0.002, 'e': 0.2436554845483368}",30,12,8.159474948094983,"{0: 16, 1: 0, 2: 2, 3: 0, 4: 0}",1
707,False,"{'a': 0.002, 'e': 0.24316866056549763}",20,6,-84.25781773371372,"{0: 10, 1: 0, 2: 2, 3: 0, 4: 2}",1
708,False,"{'a': 0.002, 'e': 0.24268280925762495}",30,19,8.362076818741972,"{0: 9, 1: 2, 2: 0, 3: 0, 4: 0}",1
709,False,"{'a': 0.002, 'e': 0.24219792868131287}",35,0,-20.74281548583597,"{0: 29, 1: 0, 2: 5, 3: 1, 4: 0}",0
710,False,"{'a': 0.002, 'e': 0.24171401689703845}",25,12,-5.287368456778852,"{0: 10, 1: 1, 2: 2, 3: 0, 4: 0}",1
711,False,"{'a': 0.002, 'e': 0.2412310719691539}",20,14,12.302017999530173,"{0: 6, 1: 0, 2: 0, 3: 0, 4: 0}",1
712,False,"{'a': 0.002, 'e': 0.24074909196587885}",25,16,17.18214927849638,"{0: 9, 1: 0, 2: 0, 3: 0, 4: 0}",1
713,False,"{'a': 0.002, 'e': 0.24026807495929267}",20,16,7.294885793256583,"{0: 4, 1: 0, 2: 0, 3: 0, 4: 0}",1
714,False,"{'a': 0.002, 'e': 0.23978801902532668}",20,16,9.628930296579462,"{0: 4, 1: 0, 2: 0, 3: 0, 4: 0}",1
715,False,"{'a': 0.002, 'e': 0.23930892224375652}",25,0,10.596068729636219,"{0: 23, 1: 1, 2: 0, 3: 1, 4: 0}",0
716,False,"{'a': 0.002, 'e': 0.2388307826981944}",30,8,35.057201452337296,"{0: 22, 1: 0, 2: 0, 3: 0, 4: 0}",1
717,False,"{'a': 0.002, 'e': 0.23835359847608154}",25,11,-8.991642730983209,"{0: 11, 1: 0, 2: 3, 3: 0, 4: 0}",1
718,False,"{'a': 0.002, 'e': 0.23787736766868037}",20,9,-19.189175855398304,"{0: 8, 1: 1, 2: 1, 3: 1, 4: 0}",1
719,False,"{'a': 0.002, 'e': 0.23740208837106705}",20,0,10.728154469018067,"{0: 17, 1: 3, 2: 0, 3: 0, 4: 0}",1
720,False,"{'a': 0.002, 'e': 0.23692775868212373}",25,0,-30.74938341675853,"{0: 22, 1: 0, 2: 2, 3: 0, 4: 1}",0
721,False,"{'a': 0.002, 'e': 0.23645437670453107}",20,0,3.3665215944973017,"{0: 18, 1: 1, 2: 1, 3: 0, 4: 0}",0
722,False,"{'a': 0.002, 'e': 0.2359819405447605}",20,13,5.933092223568851,"{0: 6, 1: 1, 2: 0, 3: 0, 4: 0}",1
723,False,"{'a': 0.002, 'e': 0.23551044831306672}",25,20,8.561094514543932,"{0: 5, 1: 0, 2: 0, 3: 0, 4: 0}",1
724,False,"{'a': 0.002, 'e': 0.23503989812348022}",20,5,-63.50973534319117,"{0: 10, 1: 0, 2: 4, 3: 0, 4: 1}",1
725,False,"{'a': 0.002, 'e': 0.23457028809379962}",25,11,18.06760353416931,"{0: 13, 1: 1, 2: 0, 3: 0, 4: 0}",1
726,False,"{'a': 0.002, 'e': 0.23410161634558416}",20,15,-3.2438736704936453,"{0: 4, 1: 0, 2: 1, 3: 0, 4: 0}",1
727,False,"{'a': 0.002, 'e': 0.2336338810041462}",30,0,18.941767376329302,"{0: 27, 1: 2, 2: 1, 3: 0, 4: 0}",0
728,False,"{'a': 0.002, 'e': 0.23316708019854376}",20,0,-36.804139283742984,"{0: 18, 1: 0, 2: 0, 3: 1, 4: 1}",0
729,False,"{'a': 0.002, 'e': 0.23270121206157302}",25,13,-19.63905782973731,"{0: 11, 1: 0, 2: 0, 3: 0, 4: 1}",1
730,False,"{'a': 0.002, 'e': 0.23223627472976077}",35,0,18.361548548962777,"{0: 32, 1: 0, 2: 3, 3: 0, 4: 0}",0
731,False,"{'a': 0.002, 'e': 0.2317722663433571}",20,9,-20.338349311772195,"{0: 10, 1: 0, 2: 0, 3: 0, 4: 1}",1
732,False,"{'a': 0.002, 'e': 0.23130918504632783}",20,14,-1.0690569974182653,"{0: 5, 1: 0, 2: 1, 3: 0, 4: 0}",1
733,False,"{'a': 0.002, 'e': 0.23084702898634718}",20,8,6.697756417376614,"{0: 11, 1: 0, 2: 1, 3: 0, 4: 0}",1
734,False,"{'a': 0.002, 'e': 0.23038579631479025}",35,9,-6.368221344363109,"{0: 22, 1: 1, 2: 3, 3: 0, 4: 0}",1
735,False,"{'a': 0.002, 'e': 0.22992548518672576}",20,0,-14.152762410365074,"{0: 18, 1: 1, 2: 0, 3: 0, 4: 1}",0
736,False,"{'a': 0.002, 'e': 0.2294660937609086}",20,14,-13.291416560827509,"{0: 4, 1: 0, 2: 2, 3: 0, 4: 0}",1
737,False,"{'a': 0.002, 'e': 0.22900762019977242}",25,20,9.588892601000515,"{0: 5, 1: 0, 2: 0, 3: 0, 4: 0}",1
738,False,"{'a': 0.002, 'e': 0.22855006266942238}",30,9,-44.347462546189995,"{0: 16, 1: 0, 2: 3, 3: 2, 4: 0}",1
739,False,"{'a': 0.002, 'e': 0.22809341933962776}",20,16,6.8174974682269145,"{0: 4, 1: 0, 2: 0, 3: 0, 4: 0}",1
740,False,"{'a': 0.002, 'e': 0.22763768838381462}",30,12,-12.473526449197081,"{0: 14, 1: 0, 2: 4, 3: 0, 4: 0}",1
741,False,"{'a': 0.002, 'e': 0.22718286797905854}",25,7,1.2464125174093978,"{0: 15, 1: 1, 2: 2, 3: 0, 4: 0}",1
742,False,"{'a': 0.002, 'e': 0.22672895630607728}",25,6,34.08454355455921,"{0: 19, 1: 0, 2: 0, 3: 0, 4: 0}",1
743,False,"{'a': 0.002, 'e': 0.22627595154922356}",20,12,14.471193196837683,"{0: 8, 1: 0, 2: 0, 3: 0, 4: 0}",1
744,False,"{'a': 0.002, 'e': 0.22582385189647775}",20,7,15.799271704228007,"{0: 12, 1: 1, 2: 0, 3: 0, 4: 0}",1
745,False,"{'a': 0.002, 'e': 0.2253726555394406}",20,10,-65.30091407429484,"{0: 7, 1: 0, 2: 0, 3: 2, 4: 1}",1
746,False,"{'a': 0.002, 'e': 0.22492236067332613}",20,12,13.307650945944388,"{0: 8, 1: 0, 2: 0, 3: 0, 4: 0}",1
747,False,"{'a': 0.002, 'e': 0.22447296549695422}",20,7,24.67847388077145,"{0: 13, 1: 0, 2: 0, 3: 0, 4: 0}",1
748,False,"{'a': 0.002, 'e': 0.2240244682127436}",35,16,-24.23418814249761,"{0: 17, 1: 0, 2: 1, 3: 0, 4: 1}",1
749,False,"{'a': 0.002, 'e': 0.22357686702670454}",20,3,20.994961411066996,"{0: 16, 1: 0, 2: 1, 3: 0, 4: 0}",1
750,False,"{'a': 0.002, 'e': 0.22313016014843168}",20,13,-12.13744612034463,"{0: 5, 1: 0, 2: 2, 3: 0, 4: 0}",1
751,False,"{'a': 0.002, 'e': 0.22268434579109692}",25,0,-60.22681938126743,"{0: 20, 1: 0, 2: 3, 3: 1, 4: 1}",0
752,False,"{'a': 0.002, 'e': 0.22223942217144224}",30,6,-90.1728302263374,"{0: 18, 1: 1, 2: 3, 3: 0, 4: 2}",1
753,False,"{'a': 0.002, 'e': 0.22179538750977257}",20,4,0.5746607138971462,"{0: 14, 1: 0, 2: 2, 3: 0, 4: 0}",1
754,False,"{'a': 0.002, 'e': 0.22135224002994866}",20,6,-21.409837806622253,"{0: 11, 1: 0, 2: 2, 3: 1, 4: 0}",1
755,False,"{'a': 0.002, 'e': 0.22090997795938003}",25,8,-11.784991663367236,"{0: 16, 1: 0, 2: 0, 3: 0, 4: 1}",1
756,False,"{'a': 0.002, 'e': 0.22046859952901776}",25,10,-5.470140322270732,"{0: 12, 1: 0, 2: 3, 3: 0, 4: 0}",1
757,False,"{'a': 0.002, 'e': 0.22002810297334757}",20,12,14.656649611939734,"{0: 8, 1: 0, 2: 0, 3: 0, 4: 0}",1
758,False,"{'a': 0.002, 'e': 0.21958848653038265}",20,9,19.185254544713768,"{0: 11, 1: 0, 2: 0, 3: 0, 4: 0}",1
759,False,"{'a': 0.002, 'e': 0.21914974844165663}",25,0,4.094051671362109,"{0: 22, 1: 0, 2: 3, 3: 0, 4: 0}",0
760,False,"{'a': 0.002, 'e': 0.21871188695221658}",20,11,3.3300810407105375,"{0: 8, 1: 0, 2: 1, 3: 0, 4: 0}",1
761,False,"{'a': 0.002, 'e': 0.21827490031061594}",25,14,-5.367384664892036,"{0: 9, 1: 0, 2: 2, 3: 0, 4: 0}",1
762,False,"{'a': 0.002, 'e': 0.21783878676890758}",25,11,2.597372101180058,"{0: 12, 1: 1, 2: 1, 3: 0, 4: 0}",1
763,False,"{'a': 0.002, 'e': 0.21740354458263675}",30,16,26.690400778012986,"{0: 14, 1: 0, 2: 0, 3: 0, 4: 0}",1
764,False,"{'a': 0.002, 'e': 0.21696917201083413}",25,4,21.31713384206701,"{0: 19, 1: 2, 2: 0, 3: 0, 4: 0}",1
765,False,"{'a': 0.002, 'e': 0.21653566731600885}",20,3,-40.51620607758156,"{0: 14, 1: 0, 2: 2, 3: 0, 4: 1}",1
766,False,"{'a': 0.002, 'e': 0.21610302876414153}",20,2,-2.4088813650962972,"{0: 15, 1: 1, 2: 2, 3: 0, 4: 0}",1
767,False,"{'a': 0.002, 'e': 0.21567125462467743}",20,0,-24.648241387435476,"{0: 17, 1: 0, 2: 1, 3: 2, 4: 0}",0
768,False,"{'a': 0.002, 'e': 0.21524034317051938}",25,0,-33.78670005598097,"{0: 19, 1: 1, 2: 4, 3: 1, 4: 0}",0
769,False,"{'a': 0.002, 'e': 0.214810292678021}",20,14,12.719692033078543,"{0: 6, 1: 0, 2: 0, 3: 0, 4: 0}",1
770,False,"{'a': 0.002, 'e': 0.21438110142697972}",20,10,-43.37669385495188,"{0: 7, 1: 1, 2: 1, 3: 0, 4: 1}",1
771,False,"{'a': 0.002, 'e': 0.21395276770063001}",20,10,18.562233896736824,"{0: 10, 1: 0, 2: 0, 3: 0, 4: 0}",1
772,False,"{'a': 0.002, 'e': 0.21352528978563637}",20,9,-21.403059529781054,"{0: 10, 1: 0, 2: 0, 3: 0, 4: 1}",1
773,False,"{'a': 0.002, 'e': 0.21309866597208657}",35,15,-65.09588522879389,"{0: 16, 1: 1, 2: 1, 3: 0, 4: 2}",1
774,False,"{'a': 0.002, 'e': 0.2126728945534848}",20,0,-28.793077585220296,"{0: 17, 1: 2, 2: 0, 3: 0, 4: 1}",0
775,False,"{'a': 0.002, 'e': 0.2122479738267448}",25,12,2.644700874064923,"{0: 12, 1: 0, 2: 0, 3: 1, 4: 0}",1
776,False,"{'a': 0.002, 'e': 0.2118239020921831}",25,3,14.423283671583956,"{0: 20, 1: 1, 2: 1, 3: 0, 4: 0}",1
777,False,"{'a': 0.002, 'e': 0.21140067765351223}",30,14,3.5534564512178077,"{0: 14, 1: 0, 2: 2, 3: 0, 4: 0}",1
778,False,"{'a': 0.002, 'e': 0.2109782988178338}",30,21,-26.735846132272933,"{0: 8, 1: 0, 2: 0, 3: 0, 4: 1}",1
779,False,"{'a': 0.002, 'e': 0.21055676389563197}",30,16,1.111520867777509,"{0: 12, 1: 0, 2: 2, 3: 0, 4: 0}",1
780,False,"{'a': 0.002, 'e': 0.21013607120076647}",25,12,-5.607205736834376,"{0: 10, 1: 1, 2: 2, 3: 0, 4: 0}",1
781,False,"{'a': 0.002, 'e': 0.20971621905046595}",20,2,-22.215523215929203,"{0: 16, 1: 0, 2: 1, 3: 0, 4: 1}",1
782,False,"{'a': 0.002, 'e': 0.20929720576532124}",25,10,-15.430877737896159,"{0: 14, 1: 0, 2: 0, 3: 0, 4: 1}",1
783,False,"{'a': 0.002, 'e': 0.20887902966927865}",25,13,4.471441315447928,"{0: 10, 1: 1, 2: 1, 3: 0, 4: 0}",1
784,False,"{'a': 0.002, 'e': 0.20846168908963325}",20,10,-2.2727034025579385,"{0: 9, 1: 0, 2: 0, 3: 1, 4: 0}",1
785,False,"{'a': 0.002, 'e': 0.20804518235702216}",20,4,15.689708742248909,"{0: 15, 1: 0, 2: 1, 3: 0, 4: 0}",1
786,False,"{'a': 0.002, 'e': 0.2076295078054179}",20,14,12.82006946581402,"{0: 6, 1: 0, 2: 0, 3: 0, 4: 0}",1
787,False,"{'a': 0.002, 'e': 0.2072146637721217}",30,16,15.873694302425253,"{0: 13, 1: 0, 2: 1, 3: 0, 4: 0}",1
788,False,"{'a': 0.002, 'e': 0.20680064859775688}",20,0,26.19727137666946,"{0: 20, 1: 0, 2: 0, 3: 0, 4: 0}",0
789,False,"{'a': 0.002, 'e': 0.20638746062626218}",20,0,10.90833146650296,"{0: 18, 1: 1, 2: 1, 3: 0, 4: 0}",0
790,False,"{'a': 0.002, 'e': 0.20597509820488516}",20,12,-8.97066427328024,"{0: 6, 1: 0, 2: 2, 3: 0, 4: 0}",1
791,False,"{'a': 0.002, 'e': 0.2055635596841756}",20,0,-17.978572067314367,"{0: 18, 1: 1, 2: 0, 3: 0, 4: 1}",0
792,False,"{'a': 0.002, 'e': 0.20515284341797888}",20,15,2.030002277984802,"{0: 4, 1: 1, 2: 0, 3: 0, 4: 0}",1
793,False,"{'a': 0.002, 'e': 0.20474294776342936}",30,13,-24.89170345484317,"{0: 15, 1: 0, 2: 1, 3: 0, 4: 1}",1
794,False,"{'a': 0.002, 'e': 0.20433387108094386}",20,0,-42.27717377602088,"{0: 16, 1: 2, 2: 1, 3: 0, 4: 1}",0
795,False,"{'a': 0.002, 'e': 0.20392561173421514}",25,16,9.45157002204456,"{0: 8, 1: 1, 2: 0, 3: 0, 4: 0}",1
796,False,"{'a': 0.002, 'e': 0.20351816809020526}",25,12,-49.72911203834596,"{0: 10, 1: 0, 2: 1, 3: 1, 4: 1}",1
797,False,"{'a': 0.002, 'e': 0.2031115385191391}",20,6,-27.052368404533684,"{0: 12, 1: 0, 2: 1, 3: 0, 4: 1}",1
798,False,"{'a': 0.002, 'e': 0.20270572139449783}",20,7,0.27410202058092903,"{0: 11, 1: 0, 2: 2, 3: 0, 4: 0}",1
799,False,"{'a': 0.002, 'e': 0.20230071509301242}",20,11,14.51665974943729,"{0: 9, 1: 0, 2: 0, 3: 0, 4: 0}",1
800,False,"{'a': 0.002, 'e': 0.2018965179946571}",25,0,32.94332209628637,"{0: 25, 1: 0, 2: 0, 3: 0, 4: 0}",0
801,False,"{'a': 0.002, 'e': 0.20149312848264297}",25,0,-57.845771434465476,"{0: 22, 1: 0, 2: 1, 3: 0, 4: 2}",1
802,False,"{'a': 0.002, 'e': 0.20109054494341141}",20,5,18.44192478819977,"{0: 14, 1: 1, 2: 0, 3: 0, 4: 0}",1
803,False,"{'a': 0.002, 'e': 0.20068876576662775}",20,5,8.592332420748457,"{0: 13, 1: 1, 2: 1, 3: 0, 4: 0}",1
804,False,"{'a': 0.002, 'e': 0.20028778934517474}",25,11,-64.7403766463139,"{0: 11, 1: 0, 2: 1, 3: 0, 4: 2}",1
805,False,"{'a': 0.002, 'e': 0.19988761407514619}",25,20,8.763069404775308,"{0: 5, 1: 0, 2: 0, 3: 0, 4: 0}",1
806,False,"{'a': 0.002, 'e': 0.19948823835584042}",25,17,7.011588539432871,"{0: 7, 1: 1, 2: 0, 3: 0, 4: 0}",1
807,False,"{'a': 0.002, 'e': 0.19908966058975408}",25,9,11.196882543025712,"{0: 14, 1: 1, 2: 1, 3: 0, 4: 0}",1
808,False,"{'a': 0.002, 'e': 0.19869187918257555}",20,2,13.34357351759373,"{0: 16, 1: 1, 2: 1, 3: 0, 4: 0}",1
809,False,"{'a': 0.002, 'e': 0.19829489254317867}",20,6,13.403837820625705,"{0: 13, 1: 0, 2: 1, 3: 0, 4: 0}",1
810,False,"{'a': 0.002, 'e': 0.19789869908361635}",20,16,7.462744573644899,"{0: 4, 1: 0, 2: 0, 3: 0, 4: 0}",1
811,False,"{'a': 0.002, 'e': 0.19750329721911422}",25,10,-29.371305696581906,"{0: 13, 1: 0, 2: 1, 3: 0, 4: 1}",1
812,False,"{'a': 0.002, 'e': 0.1971086853680643}",20,14,11.054190198228588,"{0: 6, 1: 0, 2: 0, 3: 0, 4: 0}",1
813,False,"{'a': 0.002, 'e': 0.19671486195201868}",25,4,-7.95096240117986,"{0: 20, 1: 0, 2: 0, 3: 0, 4: 1}",1
814,False,"{'a': 0.002, 'e': 0.19632182539568316}",20,4,8.930166564327983,"{0: 14, 1: 1, 2: 1, 3: 0, 4: 0}",1
815,False,"{'a': 0.002, 'e': 0.19592957412691098}",20,8,4.271639871334326,"{0: 10, 1: 1, 2: 1, 3: 0, 4: 0}",1
816,False,"{'a': 0.002, 'e': 0.19553810657669654}",25,12,18.493892849965146,"{0: 13, 1: 0, 2: 0, 3: 0, 4: 0}",1
817,False,"{'a': 0.002, 'e': 0.19514742117916914}",25,7,24.163114966557686,"{0: 17, 1: 1, 2: 0, 3: 0, 4: 0}",1
818,False,"{'a': 0.002, 'e': 0.19475751637158664}",30,3,-51.800218952680325,"{0: 23, 1: 1, 2: 1, 3: 0, 4: 2}",1
819,False,"{'a': 0.002, 'e': 0.1943683905943293}",30,19,-63.17850611725511,"{0: 9, 1: 0, 2: 0, 3: 0, 4: 2}",1
820,False,"{'a': 0.002, 'e': 0.19398004229089352}",30,0,-98.27328993470776,"{0: 24, 1: 0, 2: 3, 3: 1, 4: 2}",0
821,False,"{'a': 0.002, 'e': 0.19359246990788553}",20,5,-4.573410389450031,"{0: 12, 1: 1, 2: 2, 3: 0, 4: 0}",1
822,False,"{'a': 0.002, 'e': 0.1932056718950153}",30,18,8.857788495209697,"{0: 11, 1: 0, 2: 1, 3: 0, 4: 0}",1
823,False,"{'a': 0.002, 'e': 0.19281964670509025}",25,19,-1.1047747743643317,"{0: 5, 1: 0, 2: 1, 3: 0, 4: 0}",1
824,False,"{'a': 0.002, 'e': 0.19243439279400912}",20,12,14.053482639838421,"{0: 8, 1: 0, 2: 0, 3: 0, 4: 0}",1
825,False,"{'a': 0.002, 'e': 0.19204990862075574}",35,21,-63.78395965150037,"{0: 11, 1: 0, 2: 1, 3: 0, 4: 2}",1
826,False,"{'a': 0.002, 'e': 0.1916661926473929}",30,4,13.70247898017892,"{0: 23, 1: 1, 2: 2, 3: 0, 4: 0}",1
827,False,"{'a': 0.002, 'e': 0.19128324333905622}",20,1,-3.468563461672388,"{0: 16, 1: 2, 2: 0, 3: 1, 4: 0}",1
828,False,"{'a': 0.002, 'e': 0.19090105916394792}",20,10,-3.5417648106634614,"{0: 8, 1: 0, 2: 2, 3: 0, 4: 0}",1
829,False,"{'a': 0.002, 'e': 0.19051963859333082}",20,10,-4.602194344076269,"{0: 8, 1: 1, 2: 1, 3: 0, 4: 0}",1
830,False,"{'a': 0.002, 'e': 0.19013898010152214}",25,14,-13.967347672769918,"{0: 8, 1: 0, 2: 3, 3: 0, 4: 0}",1
831,False,"{'a': 0.002, 'e': 0.18975908216588735}",20,0,-10.825746571850443,"{0: 17, 1: 0, 2: 2, 3: 1, 4: 0}",0
832,False,"{'a': 0.002, 'e': 0.18937994326683427}",20,3,-43.334149265469506,"{0: 13, 1: 1, 2: 2, 3: 0, 4: 1}",1
833,False,"{'a': 0.002, 'e': 0.18900156188780676}",20,7,-9.691034930406772,"{0: 10, 1: 0, 2: 3, 3: 0, 4: 0}",1
834,False,"{'a': 0.002, 'e': 0.18862393651527878}",20,1,-63.59381085653592,"{0: 16, 1: 0, 2: 1, 3: 0, 4: 2}",1
835,False,"{'a': 0.002, 'e': 0.18824706563874838}",30,15,13.93281686195076,"{0: 14, 1: 0, 2: 1, 3: 0, 4: 0}",1
836,False,"{'a': 0.002, 'e': 0.18787094775073152}",25,9,14.953015972779985,"{0: 15, 1: 0, 2: 1, 3: 0, 4: 0}",1
837,False,"{'a': 0.002, 'e': 0.18749558134675615}",25,13,5.603775736500099,"{0: 11, 1: 0, 2: 1, 3: 0, 4: 0}",1
838,False,"{'a': 0.002, 'e': 0.18712096492535618}",20,12,16.671359342471273,"{0: 8, 1: 0, 2: 0, 3: 0, 4: 0}",1
839,False,"{'a': 0.002, 'e': 0.1867470969880654}",30,15,-35.55815013616061,"{0: 13, 1: 0, 2: 0, 3: 1, 4: 1}",1
840,False,"{'a': 0.002, 'e': 0.18637397603941158}",20,12,16.736830295485724,"{0: 8, 1: 0, 2: 0, 3: 0, 4: 0}",1
841,False,"{'a': 0.002, 'e': 0.1860016005869104}",20,7,10.244037845716596,"{0: 12, 1: 0, 2: 1, 3: 0, 4: 0}",1
842,False,"{'a': 0.002, 'e': 0.18562996914105956}",25,16,15.341647575403902,"{0: 9, 1: 0, 2: 0, 3: 0, 4: 0}",1
843,False,"{'a': 0.002, 'e': 0.1852590802153328}",25,18,11.67497075531736,"{0: 7, 1: 0, 2: 0, 3: 0, 4: 0}",1
844,False,"{'a': 0.002, 'e': 0.18488893232617393}",20,6,23.802214183893206,"{0: 14, 1: 0, 2: 0, 3: 0, 4: 0}",1
845,False,"{'a': 0.002, 'e': 0.18451952399299087}",20,13,1.034182673421582,"{0: 6, 1: 0, 2: 1, 3: 0, 4: 0}",1
846,False,"{'a': 0.002, 'e': 0.18415085373814982}",25,0,-38.18380762879625,"{0: 21, 1: 0, 2: 3, 3: 0, 4: 1}",0
847,False,"{'a': 0.002, 'e': 0.18378292008696925}",25,17,13.503879213393883,"{0: 8, 1: 0, 2: 0, 3: 0, 4: 0}",1
